dataset,horizon,row_model,col_model,reject_share_10pct,reject_share_5pct,reject_share_1pct,applied_style
MHAR,22,NN4,GradientBoosting,0.04,0.04,0.0,none
MHAR,22,NN4,NN1_1,0.48,0.44,0.16,none
MHAR,22,NN4,NN1,0.48,0.4,0.2,none
MHAR,22,NN4,NN2_1,0.32,0.28,0.08,none
MHAR,22,NN4,NN2,0.36,0.28,0.12,none
MHAR,22,NN4,NN3_1,0.36,0.36,0.16,none
MHAR,22,NN4,NN3,0.32,0.28,0.16,none
MHAR,22,NN4,NN4_1,0.24,0.16,0.12,none
MHAR,22,NN4,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,LogHAR,0.84,0.6,0.28,p05
PARTIAL_MALL,22,HAR,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,HAR,Bagging,0.32,0.16,0.04,none
PARTIAL_MALL,22,HAR,RandomForest,0.64,0.4,0.16,p10
PARTIAL_MALL,22,HAR,GradientBoosting,0.04,0.04,0.0,none
PARTIAL_MALL,22,HAR,NN1_1,0.28,0.16,0.12,none
PARTIAL_MALL,22,HAR,NN1,0.36,0.24,0.12,none
PARTIAL_MALL,22,HAR,NN2_1,0.32,0.08,0.08,none
PARTIAL_MALL,22,HAR,NN2,0.28,0.2,0.12,none
PARTIAL_MALL,22,HAR,NN3_1,0.28,0.16,0.12,none
PARTIAL_MALL,22,HAR,NN3,0.32,0.2,0.12,none
PARTIAL_MALL,22,HAR,NN4_1,0.32,0.16,0.12,none
PARTIAL_MALL,22,HAR,NN4,0.32,0.2,0.12,none
PARTIAL_MALL,22,HARX,HAR,0.72,0.72,0.68,p01
PARTIAL_MALL,22,HARX,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,HARX,LogHAR,0.96,0.88,0.76,p01
PARTIAL_MALL,22,HARX,LevHAR,0.04,0.0,0.0,none
PARTIAL_MALL,22,HARX,SHAR,0.24,0.2,0.12,none
PARTIAL_MALL,22,HARX,HARQ,0.16,0.16,0.08,none
PARTIAL_MALL,22,HARX,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,HARX,Lasso,0.04,0.04,0.0,none
PARTIAL_MALL,22,HARX,ElasticNet,0.28,0.28,0.2,none
PARTIAL_MALL,22,HARX,AdaptiveLasso,0.04,0.04,0.0,none
PARTIAL_MALL,22,HARX,PostLasso,0.08,0.04,0.04,none
PARTIAL_MALL,22,HARX,Bagging,0.76,0.68,0.6,p01
PARTIAL_MALL,22,HARX,RandomForest,0.88,0.88,0.76,p01
PARTIAL_MALL,22,HARX,GradientBoosting,0.6,0.52,0.4,p05
PARTIAL_MALL,22,HARX,NN1_1,0.76,0.6,0.4,p05
PARTIAL_MALL,22,HARX,NN1,0.68,0.56,0.56,p01
PARTIAL_MALL,22,HARX,NN2_1,0.72,0.6,0.44,p05
PARTIAL_MALL,22,HARX,NN2,0.6,0.52,0.44,p05
PARTIAL_MALL,22,HARX,NN3_1,0.68,0.56,0.4,p05
PARTIAL_MALL,22,HARX,NN3,0.76,0.6,0.44,p05
PARTIAL_MALL,22,HARX,NN4_1,0.68,0.6,0.4,p05
PARTIAL_MALL,22,HARX,NN4,0.72,0.56,0.4,p05
PARTIAL_MALL,22,LogHAR,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,LogHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,Bagging,0.08,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,RandomForest,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,GradientBoosting,0.0,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,NN1_1,0.16,0.04,0.0,none
PARTIAL_MALL,22,LogHAR,NN1,0.24,0.12,0.04,none
PARTIAL_MALL,22,LogHAR,NN2_1,0.08,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,NN2,0.08,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,NN3_1,0.08,0.0,0.0,none
PARTIAL_MALL,22,LogHAR,NN3,0.08,0.04,0.0,none
PARTIAL_MALL,22,LogHAR,NN4_1,0.08,0.04,0.0,none
PARTIAL_MALL,22,LogHAR,NN4,0.08,0.04,0.0,none
PARTIAL_MALL,22,LevHAR,HAR,0.68,0.68,0.64,p01
PARTIAL_MALL,22,LevHAR,HARX,0.32,0.28,0.12,none
PARTIAL_MALL,22,LevHAR,LogHAR,0.96,0.88,0.84,p01
PARTIAL_MALL,22,LevHAR,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,LevHAR,SHAR,0.36,0.24,0.16,none
PARTIAL_MALL,22,LevHAR,HARQ,0.32,0.28,0.12,none
PARTIAL_MALL,22,LevHAR,Ridge,0.08,0.04,0.0,none
PARTIAL_MALL,22,LevHAR,Lasso,0.08,0.08,0.0,none
PARTIAL_MALL,22,LevHAR,ElasticNet,0.28,0.24,0.16,none
PARTIAL_MALL,22,LevHAR,AdaptiveLasso,0.08,0.08,0.0,none
PARTIAL_MALL,22,LevHAR,PostLasso,0.12,0.12,0.04,none
PARTIAL_MALL,22,LevHAR,Bagging,0.76,0.68,0.6,p01
PARTIAL_MALL,22,LevHAR,RandomForest,0.92,0.88,0.76,p01
PARTIAL_MALL,22,LevHAR,GradientBoosting,0.6,0.6,0.4,p05
PARTIAL_MALL,22,LevHAR,NN1_1,0.76,0.6,0.48,p05
PARTIAL_MALL,22,LevHAR,NN1,0.68,0.56,0.56,p01
PARTIAL_MALL,22,LevHAR,NN2_1,0.72,0.6,0.52,p01
PARTIAL_MALL,22,LevHAR,NN2,0.6,0.52,0.48,p05
PARTIAL_MALL,22,LevHAR,NN3_1,0.68,0.6,0.44,p05
PARTIAL_MALL,22,LevHAR,NN3,0.72,0.6,0.44,p05
PARTIAL_MALL,22,LevHAR,NN4_1,0.68,0.6,0.44,p05
PARTIAL_MALL,22,LevHAR,NN4,0.68,0.6,0.44,p05
PARTIAL_MALL,22,SHAR,HAR,0.72,0.68,0.6,p01
PARTIAL_MALL,22,SHAR,HARX,0.04,0.0,0.0,none
PARTIAL_MALL,22,SHAR,LogHAR,0.96,0.84,0.8,p01
PARTIAL_MALL,22,SHAR,LevHAR,0.04,0.0,0.0,none
PARTIAL_MALL,22,SHAR,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,SHAR,HARQ,0.16,0.16,0.08,none
PARTIAL_MALL,22,SHAR,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,SHAR,Lasso,0.04,0.0,0.0,none
PARTIAL_MALL,22,SHAR,ElasticNet,0.28,0.28,0.2,none
PARTIAL_MALL,22,SHAR,AdaptiveLasso,0.04,0.04,0.0,none
PARTIAL_MALL,22,SHAR,PostLasso,0.04,0.04,0.04,none
PARTIAL_MALL,22,SHAR,Bagging,0.76,0.68,0.64,p01
PARTIAL_MALL,22,SHAR,RandomForest,0.88,0.84,0.72,p01
PARTIAL_MALL,22,SHAR,GradientBoosting,0.56,0.52,0.36,p05
PARTIAL_MALL,22,SHAR,NN1_1,0.72,0.6,0.4,p05
PARTIAL_MALL,22,SHAR,NN1,0.64,0.56,0.56,p01
PARTIAL_MALL,22,SHAR,NN2_1,0.68,0.6,0.4,p05
PARTIAL_MALL,22,SHAR,NN2,0.6,0.52,0.4,p05
PARTIAL_MALL,22,SHAR,NN3_1,0.72,0.56,0.4,p05
PARTIAL_MALL,22,SHAR,NN3,0.72,0.56,0.4,p05
PARTIAL_MALL,22,SHAR,NN4_1,0.68,0.6,0.4,p05
PARTIAL_MALL,22,SHAR,NN4,0.72,0.56,0.4,p05
PARTIAL_MALL,22,HARQ,HAR,0.68,0.68,0.64,p01
PARTIAL_MALL,22,HARQ,HARX,0.04,0.04,0.0,none
PARTIAL_MALL,22,HARQ,LogHAR,0.96,0.96,0.88,p01
PARTIAL_MALL,22,HARQ,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,HARQ,SHAR,0.08,0.0,0.0,none
PARTIAL_MALL,22,HARQ,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,HARQ,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,HARQ,Lasso,0.04,0.04,0.0,none
PARTIAL_MALL,22,HARQ,ElasticNet,0.24,0.24,0.16,none
PARTIAL_MALL,22,HARQ,AdaptiveLasso,0.08,0.04,0.0,none
PARTIAL_MALL,22,HARQ,PostLasso,0.08,0.08,0.04,none
PARTIAL_MALL,22,HARQ,Bagging,0.72,0.72,0.56,p01
PARTIAL_MALL,22,HARQ,RandomForest,0.88,0.84,0.84,p01
PARTIAL_MALL,22,HARQ,GradientBoosting,0.56,0.56,0.4,p05
PARTIAL_MALL,22,HARQ,NN1_1,0.8,0.68,0.36,p05
PARTIAL_MALL,22,HARQ,NN1,0.64,0.6,0.56,p01
PARTIAL_MALL,22,HARQ,NN2_1,0.72,0.64,0.44,p05
PARTIAL_MALL,22,HARQ,NN2,0.6,0.56,0.4,p05
PARTIAL_MALL,22,HARQ,NN3_1,0.72,0.6,0.4,p05
PARTIAL_MALL,22,HARQ,NN3,0.76,0.64,0.4,p05
PARTIAL_MALL,22,HARQ,NN4_1,0.68,0.68,0.4,p05
PARTIAL_MALL,22,HARQ,NN4,0.72,0.64,0.4,p05
PARTIAL_MALL,22,Ridge,HAR,0.76,0.76,0.72,p01
PARTIAL_MALL,22,Ridge,HARX,0.76,0.72,0.64,p01
PARTIAL_MALL,22,Ridge,LogHAR,0.96,0.88,0.8,p01
PARTIAL_MALL,22,Ridge,LevHAR,0.28,0.24,0.16,none
PARTIAL_MALL,22,Ridge,SHAR,0.68,0.64,0.48,p05
PARTIAL_MALL,22,Ridge,HARQ,0.4,0.36,0.28,none
PARTIAL_MALL,22,Ridge,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,Ridge,Lasso,0.16,0.12,0.04,none
PARTIAL_MALL,22,Ridge,ElasticNet,0.32,0.28,0.28,none
PARTIAL_MALL,22,Ridge,AdaptiveLasso,0.12,0.08,0.08,none
PARTIAL_MALL,22,Ridge,PostLasso,0.2,0.16,0.12,none
PARTIAL_MALL,22,Ridge,Bagging,0.76,0.68,0.68,p01
PARTIAL_MALL,22,Ridge,RandomForest,0.92,0.88,0.76,p01
PARTIAL_MALL,22,Ridge,GradientBoosting,0.6,0.6,0.48,p05
PARTIAL_MALL,22,Ridge,NN1_1,0.8,0.6,0.52,p01
PARTIAL_MALL,22,Ridge,NN1,0.68,0.56,0.56,p01
PARTIAL_MALL,22,Ridge,NN2_1,0.72,0.6,0.52,p01
PARTIAL_MALL,22,Ridge,NN2,0.64,0.52,0.52,p01
PARTIAL_MALL,22,Ridge,NN3_1,0.76,0.6,0.48,p05
PARTIAL_MALL,22,Ridge,NN3,0.76,0.6,0.48,p05
PARTIAL_MALL,22,Ridge,NN4_1,0.68,0.6,0.48,p05
PARTIAL_MALL,22,Ridge,NN4,0.76,0.6,0.48,p05
PARTIAL_MALL,22,Lasso,HAR,0.84,0.8,0.64,p01
PARTIAL_MALL,22,Lasso,HARX,0.64,0.48,0.32,p10
PARTIAL_MALL,22,Lasso,LogHAR,0.96,0.96,0.96,p01
PARTIAL_MALL,22,Lasso,LevHAR,0.44,0.36,0.16,none
PARTIAL_MALL,22,Lasso,SHAR,0.64,0.52,0.28,p05
PARTIAL_MALL,22,Lasso,HARQ,0.6,0.4,0.28,p10
PARTIAL_MALL,22,Lasso,Ridge,0.52,0.32,0.08,p10
PARTIAL_MALL,22,Lasso,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,Lasso,ElasticNet,0.76,0.72,0.44,p05
PARTIAL_MALL,22,Lasso,AdaptiveLasso,0.08,0.04,0.04,none
PARTIAL_MALL,22,Lasso,PostLasso,0.28,0.16,0.08,none
PARTIAL_MALL,22,Lasso,Bagging,0.8,0.76,0.76,p01
PARTIAL_MALL,22,Lasso,RandomForest,0.92,0.88,0.84,p01
PARTIAL_MALL,22,Lasso,GradientBoosting,0.68,0.68,0.6,p01
PARTIAL_MALL,22,Lasso,NN1_1,0.84,0.84,0.64,p01
PARTIAL_MALL,22,Lasso,NN1,0.72,0.68,0.56,p01
PARTIAL_MALL,22,Lasso,NN2_1,0.76,0.72,0.64,p01
PARTIAL_MALL,22,Lasso,NN2,0.64,0.64,0.52,p01
PARTIAL_MALL,22,Lasso,NN3_1,0.8,0.76,0.56,p01
PARTIAL_MALL,22,Lasso,NN3,0.8,0.76,0.6,p01
PARTIAL_MALL,22,Lasso,NN4_1,0.8,0.76,0.6,p01
PARTIAL_MALL,22,Lasso,NN4,0.8,0.76,0.6,p01
PARTIAL_MALL,22,ElasticNet,HAR,0.64,0.6,0.52,p01
PARTIAL_MALL,22,ElasticNet,HARX,0.32,0.24,0.12,none
PARTIAL_MALL,22,ElasticNet,LogHAR,0.96,0.96,0.96,p01
PARTIAL_MALL,22,ElasticNet,LevHAR,0.16,0.12,0.04,none
PARTIAL_MALL,22,ElasticNet,SHAR,0.24,0.24,0.12,none
PARTIAL_MALL,22,ElasticNet,HARQ,0.2,0.2,0.04,none
PARTIAL_MALL,22,ElasticNet,Ridge,0.12,0.08,0.0,none
PARTIAL_MALL,22,ElasticNet,Lasso,0.04,0.04,0.0,none
PARTIAL_MALL,22,ElasticNet,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,ElasticNet,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,ElasticNet,PostLasso,0.08,0.08,0.04,none
PARTIAL_MALL,22,ElasticNet,Bagging,0.72,0.72,0.68,p01
PARTIAL_MALL,22,ElasticNet,RandomForest,0.92,0.88,0.8,p01
PARTIAL_MALL,22,ElasticNet,GradientBoosting,0.6,0.56,0.48,p05
PARTIAL_MALL,22,ElasticNet,NN1_1,0.76,0.64,0.56,p01
PARTIAL_MALL,22,ElasticNet,NN1,0.64,0.56,0.56,p01
PARTIAL_MALL,22,ElasticNet,NN2_1,0.68,0.68,0.52,p01
PARTIAL_MALL,22,ElasticNet,NN2,0.56,0.52,0.52,p01
PARTIAL_MALL,22,ElasticNet,NN3_1,0.64,0.64,0.48,p05
PARTIAL_MALL,22,ElasticNet,NN3,0.68,0.64,0.52,p01
PARTIAL_MALL,22,ElasticNet,NN4_1,0.64,0.64,0.44,p05
PARTIAL_MALL,22,ElasticNet,NN4,0.64,0.64,0.44,p05
PARTIAL_MALL,22,AdaptiveLasso,HAR,0.84,0.84,0.84,p01
PARTIAL_MALL,22,AdaptiveLasso,HARX,0.68,0.68,0.56,p01
PARTIAL_MALL,22,AdaptiveLasso,LogHAR,0.96,0.96,0.96,p01
PARTIAL_MALL,22,AdaptiveLasso,LevHAR,0.56,0.4,0.32,p10
PARTIAL_MALL,22,AdaptiveLasso,SHAR,0.64,0.6,0.52,p01
PARTIAL_MALL,22,AdaptiveLasso,HARQ,0.72,0.56,0.48,p05
PARTIAL_MALL,22,AdaptiveLasso,Ridge,0.56,0.56,0.48,p05
PARTIAL_MALL,22,AdaptiveLasso,Lasso,0.2,0.2,0.16,none
PARTIAL_MALL,22,AdaptiveLasso,ElasticNet,0.76,0.68,0.48,p05
PARTIAL_MALL,22,AdaptiveLasso,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,AdaptiveLasso,PostLasso,0.52,0.52,0.32,p05
PARTIAL_MALL,22,AdaptiveLasso,Bagging,0.76,0.76,0.76,p01
PARTIAL_MALL,22,AdaptiveLasso,RandomForest,0.96,0.96,0.8,p01
PARTIAL_MALL,22,AdaptiveLasso,GradientBoosting,0.76,0.64,0.64,p01
PARTIAL_MALL,22,AdaptiveLasso,NN1_1,0.84,0.8,0.6,p01
PARTIAL_MALL,22,AdaptiveLasso,NN1,0.76,0.72,0.56,p01
PARTIAL_MALL,22,AdaptiveLasso,NN2_1,0.76,0.72,0.64,p01
PARTIAL_MALL,22,AdaptiveLasso,NN2,0.68,0.64,0.56,p01
PARTIAL_MALL,22,AdaptiveLasso,NN3_1,0.8,0.72,0.6,p01
PARTIAL_MALL,22,AdaptiveLasso,NN3,0.8,0.76,0.52,p01
PARTIAL_MALL,22,AdaptiveLasso,NN4_1,0.8,0.72,0.52,p01
PARTIAL_MALL,22,AdaptiveLasso,NN4,0.8,0.72,0.52,p01
PARTIAL_MALL,22,PostLasso,HAR,0.8,0.8,0.68,p01
PARTIAL_MALL,22,PostLasso,HARX,0.52,0.4,0.36,p10
PARTIAL_MALL,22,PostLasso,LogHAR,1.0,0.88,0.8,p01
PARTIAL_MALL,22,PostLasso,LevHAR,0.28,0.2,0.2,none
PARTIAL_MALL,22,PostLasso,SHAR,0.44,0.4,0.28,none
PARTIAL_MALL,22,PostLasso,HARQ,0.36,0.28,0.16,none
PARTIAL_MALL,22,PostLasso,Ridge,0.28,0.24,0.16,none
PARTIAL_MALL,22,PostLasso,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,PostLasso,ElasticNet,0.32,0.24,0.2,none
PARTIAL_MALL,22,PostLasso,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,PostLasso,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,PostLasso,Bagging,0.76,0.68,0.64,p01
PARTIAL_MALL,22,PostLasso,RandomForest,0.92,0.8,0.76,p01
PARTIAL_MALL,22,PostLasso,GradientBoosting,0.6,0.56,0.4,p05
PARTIAL_MALL,22,PostLasso,NN1_1,0.76,0.6,0.48,p05
PARTIAL_MALL,22,PostLasso,NN1,0.68,0.56,0.52,p01
PARTIAL_MALL,22,PostLasso,NN2_1,0.68,0.64,0.48,p05
PARTIAL_MALL,22,PostLasso,NN2,0.64,0.52,0.48,p05
PARTIAL_MALL,22,PostLasso,NN3_1,0.72,0.56,0.44,p05
PARTIAL_MALL,22,PostLasso,NN3,0.72,0.56,0.44,p05
PARTIAL_MALL,22,PostLasso,NN4_1,0.68,0.6,0.44,p05
PARTIAL_MALL,22,PostLasso,NN4,0.72,0.56,0.44,p05
PARTIAL_MALL,22,Bagging,HAR,0.04,0.0,0.0,none
PARTIAL_MALL,22,Bagging,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,LogHAR,0.36,0.08,0.04,none
PARTIAL_MALL,22,Bagging,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,Lasso,0.04,0.0,0.0,none
PARTIAL_MALL,22,Bagging,ElasticNet,0.04,0.0,0.0,none
PARTIAL_MALL,22,Bagging,AdaptiveLasso,0.04,0.0,0.0,none
PARTIAL_MALL,22,Bagging,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,Bagging,0.0,0.0,0.0,none
PARTIAL_MALL,22,Bagging,RandomForest,0.28,0.04,0.04,none
PARTIAL_MALL,22,Bagging,GradientBoosting,0.04,0.0,0.0,none
PARTIAL_MALL,22,Bagging,NN1_1,0.24,0.08,0.0,none
PARTIAL_MALL,22,Bagging,NN1,0.28,0.08,0.08,none
PARTIAL_MALL,22,Bagging,NN2_1,0.12,0.04,0.0,none
PARTIAL_MALL,22,Bagging,NN2,0.24,0.08,0.0,none
PARTIAL_MALL,22,Bagging,NN3_1,0.24,0.08,0.0,none
PARTIAL_MALL,22,Bagging,NN3,0.24,0.08,0.0,none
PARTIAL_MALL,22,Bagging,NN4_1,0.24,0.08,0.0,none
PARTIAL_MALL,22,Bagging,NN4,0.24,0.08,0.0,none
PARTIAL_MALL,22,RandomForest,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,LogHAR,0.28,0.08,0.0,none
PARTIAL_MALL,22,RandomForest,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,Bagging,0.04,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,RandomForest,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,GradientBoosting,0.0,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,NN1_1,0.16,0.08,0.0,none
PARTIAL_MALL,22,RandomForest,NN1,0.24,0.12,0.04,none
PARTIAL_MALL,22,RandomForest,NN2_1,0.08,0.04,0.0,none
PARTIAL_MALL,22,RandomForest,NN2,0.16,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,NN3_1,0.16,0.0,0.0,none
PARTIAL_MALL,22,RandomForest,NN3,0.16,0.04,0.0,none
PARTIAL_MALL,22,RandomForest,NN4_1,0.16,0.04,0.0,none
PARTIAL_MALL,22,RandomForest,NN4,0.16,0.0,0.0,none
PARTIAL_MALL,22,GradientBoosting,HAR,0.44,0.32,0.12,none
PARTIAL_MALL,22,GradientBoosting,HARX,0.08,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,LogHAR,0.92,0.8,0.44,p05
PARTIAL_MALL,22,GradientBoosting,LevHAR,0.04,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,SHAR,0.04,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,HARQ,0.12,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,Ridge,0.08,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,GradientBoosting,ElasticNet,0.08,0.0,0.0,none
PARTIAL_MALL,22,GradientBoosting,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,GradientBoosting,PostLasso,0.08,0.04,0.0,none
PARTIAL_MALL,22,GradientBoosting,Bagging,0.6,0.4,0.24,p10
PARTIAL_MALL,22,GradientBoosting,RandomForest,0.84,0.8,0.52,p01
PARTIAL_MALL,22,GradientBoosting,GradientBoosting,0.0,0.0,0.0,none
PARTIAL_MALL,22,GradientBoosting,NN1_1,0.6,0.36,0.12,p10
PARTIAL_MALL,22,GradientBoosting,NN1,0.64,0.4,0.2,p10
PARTIAL_MALL,22,GradientBoosting,NN2_1,0.52,0.28,0.08,p10
PARTIAL_MALL,22,GradientBoosting,NN2,0.48,0.24,0.08,none
PARTIAL_MALL,22,GradientBoosting,NN3_1,0.6,0.36,0.08,p10
PARTIAL_MALL,22,GradientBoosting,NN3,0.56,0.36,0.08,p10
PARTIAL_MALL,22,GradientBoosting,NN4_1,0.6,0.36,0.08,p10
PARTIAL_MALL,22,GradientBoosting,NN4,0.56,0.32,0.08,p10
PARTIAL_MALL,22,NN1_1,HAR,0.04,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,LogHAR,0.12,0.12,0.04,none
PARTIAL_MALL,22,NN1_1,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,Bagging,0.08,0.04,0.0,none
PARTIAL_MALL,22,NN1_1,RandomForest,0.12,0.04,0.0,none
PARTIAL_MALL,22,NN1_1,GradientBoosting,0.08,0.04,0.0,none
PARTIAL_MALL,22,NN1_1,NN1_1,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1_1,NN1,0.44,0.4,0.28,none
PARTIAL_MALL,22,NN1_1,NN2_1,0.16,0.16,0.08,none
PARTIAL_MALL,22,NN1_1,NN2,0.16,0.12,0.12,none
PARTIAL_MALL,22,NN1_1,NN3_1,0.12,0.08,0.08,none
PARTIAL_MALL,22,NN1_1,NN3,0.08,0.08,0.08,none
PARTIAL_MALL,22,NN1_1,NN4_1,0.08,0.08,0.08,none
PARTIAL_MALL,22,NN1_1,NN4,0.08,0.08,0.08,none
PARTIAL_MALL,22,NN1,HAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,HARX,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,LogHAR,0.12,0.0,0.0,none
PARTIAL_MALL,22,NN1,LevHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,SHAR,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,HARQ,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,Ridge,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,Lasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,ElasticNet,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,AdaptiveLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,PostLasso,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,Bagging,0.08,0.0,0.0,none
PARTIAL_MALL,22,NN1,RandomForest,0.12,0.0,0.0,none
PARTIAL_MALL,22,NN1,GradientBoosting,0.04,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN1_1,0.12,0.04,0.0,none
PARTIAL_MALL,22,NN1,NN1,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN2_1,0.04,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN2,0.08,0.08,0.08,none
PARTIAL_MALL,22,NN1,NN3_1,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN3,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN4_1,0.04,0.0,0.0,none
PARTIAL_MALL,22,NN1,NN4,0.0,0.0,0.0,none
PARTIAL_MALL,22,NN2_1,HAR,0.04,0.0,0.0,none
