dataset,horizon,ticker,model,scheme,n_test,mse,rmse,mae,r2_oos_vs_mean,har_mse,relative_mse_vs_har
MHAR,22,HD,RandomForest,rolling,833,1.5243809645794727e-08,0.00012346582379668767,5.550515221571198e-05,-1.0058041953018941,1.475432371192016e-08,1.0331757621312798
MHAR,22,HD,Ridge,rolling,833,1.494142106591734e-08,0.00012223510570174732,6.694716574325237e-05,-0.9660154353906363,1.475432371192016e-08,1.0126808491971762
MHAR,22,HD,SHAR,rolling,833,1.4792679732201871e-08,0.00012162516076948006,6.198622467496564e-05,-0.9464438192321001,1.475432371192016e-08,1.0025996461125983
MHAR,22,IBM,AdaptiveLasso,rolling,838,3.810520253915138e-09,6.172941157920703e-05,4.808745715377688e-05,-0.8131428004059966,2.7260497447716404e-09,1.3978175787963631
MHAR,22,IBM,Bagging,rolling,838,5.305759163055731e-09,7.284064224768842e-05,3.833248798321684e-05,-1.52461563937324,2.7260497447716404e-09,1.9463178077479257
MHAR,22,IBM,ElasticNet,rolling,838,3.2076180385285273e-09,5.663583705153944e-05,4.417989486480838e-05,-0.5262665372359219,2.7260497447716404e-09,1.1766542575682997
MHAR,22,IBM,GradientBoosting,rolling,838,4.794566927666756e-09,6.924281137899267e-05,4.992946650731812e-05,-1.281377325584812,2.7260497447716404e-09,1.7587965651992876
MHAR,22,IBM,HAR,rolling,838,2.7260497447716404e-09,5.2211586307750124e-05,3.610843638087793e-05,-0.2971240510276476,2.7260497447716404e-09,1.0
MHAR,22,IBM,HARQ,rolling,838,2.9817061775911987e-09,5.460500139722733e-05,3.579682993691687e-05,-0.4187719073979146,2.7260497447716404e-09,1.0937827467418335
MHAR,22,IBM,HARX,rolling,838,2.7260497447716404e-09,5.2211586307750124e-05,3.610843638087793e-05,-0.2971240510276476,2.7260497447716404e-09,1.0
MHAR,22,IBM,Lasso,rolling,838,3.5011223088445178e-09,5.917028231168513e-05,4.7103449850001324e-05,-0.6659233607536761,2.7260497447716404e-09,1.2843207705799973
MHAR,22,IBM,LevHAR,rolling,837,3.411640490733147e-09,5.840925004426223e-05,3.844841609765671e-05,-0.6222641037668732,2.7260497447716404e-09,1.2514960511180762
MHAR,22,IBM,LogHAR,rolling,838,2.225127881951382e-09,4.717126118677963e-05,3.281954471381709e-05,-0.05877264265884752,2.7260497447716404e-09,0.8162462501717039
MHAR,22,IBM,NN1,fixed,838,2.140909611803066e-09,4.626996446727689e-05,3.0417048155210895e-05,-0.018699440049525284,2.7260497447716404e-09,0.785352364133916
MHAR,22,IBM,NN1_1,fixed,838,2.091727773207317e-09,4.573541049566864e-05,2.974331558502057e-05,0.004702534121584168,2.7260497447716404e-09,0.7673109330521553
MHAR,22,IBM,NN2,fixed,838,2.152221168597814e-09,4.6392037771559615e-05,3.0455581715802768e-05,-0.024081767500142792,2.7260497447716404e-09,0.7895017956754508
MHAR,22,IBM,NN2_1,fixed,838,2.1941226082429204e-09,4.684146249043598e-05,3.034020659358163e-05,-0.04401954201823166,2.7260497447716404e-09,0.8048725495384241
MHAR,22,IBM,NN3,fixed,838,2.2086002035273823e-09,4.6995746653579005e-05,3.097870657423806e-05,-0.050908351395440254,2.7260497447716404e-09,0.810183382663252
MHAR,22,IBM,NN3_1,fixed,838,3.3253353627032275e-09,5.766572086346643e-05,3.0803586587481655e-05,-0.5822794448149116,2.7260497447716404e-09,1.2198366405752397
MHAR,22,IBM,NN4,fixed,838,2.329145974567934e-09,4.8261226409695955e-05,3.202185087459421e-05,-0.10826710618935564,2.7260497447716404e-09,0.8544033281252706
MHAR,22,IBM,NN4_1,fixed,838,2.442989412038411e-09,4.9426606317229704e-05,3.30874096312481e-05,-0.16243671959345285,2.7260497447716404e-09,0.8961646487647124
MHAR,22,IBM,PostLasso,rolling,838,2.8852041923926065e-09,5.3714096775358764e-05,3.7972188584655164e-05,-0.37285379962563914,2.7260497447716404e-09,1.0583828112183984
MHAR,22,IBM,RandomForest,rolling,838,3.891802473788399e-09,6.238431272193674e-05,3.711215828497958e-05,-0.851818955351715,2.7260497447716404e-09,1.4276344300952635
MHAR,22,IBM,Ridge,rolling,838,2.8047817466411004e-09,5.2960190205862184e-05,3.7648783361895035e-05,-0.33458674715280035,2.7260497447716404e-09,1.0288813518610445
MHAR,22,IBM,SHAR,rolling,838,2.7323408124552584e-09,5.2271797486362166e-05,3.6431354885176154e-05,-0.30011750161112083,2.7260497447716404e-09,1.0023077596788847
MHAR,22,INTC,AdaptiveLasso,rolling,836,8.7360429529325e-09,9.346680134107778e-05,7.239933798488577e-05,-0.45343560895961876,7.535945426296845e-09,1.1592497634666896
MHAR,22,INTC,Bagging,rolling,836,1.0075766147154764e-08,0.00010037811587768902,6.077626668787978e-05,-0.6763284458106702,7.535945426296845e-09,1.3370274832398812
MHAR,22,INTC,ElasticNet,rolling,836,8.781884342160287e-09,9.371170867165045e-05,7.209575130450097e-05,-0.4610623465829129,7.535945426296845e-09,1.165332794411662
MHAR,22,INTC,GradientBoosting,rolling,836,1.408163185227982e-08,0.00011866605181044754,8.194116634967734e-05,-1.3427935595821725,7.535945426296845e-09,1.8685952532434298
MHAR,22,INTC,HAR,rolling,836,7.535945426296845e-09,8.680982332833563e-05,6.195672482306436e-05,-0.2537726163628262,7.535945426296845e-09,1.0
MHAR,22,INTC,HARQ,rolling,836,8.206343617315239e-09,9.05888713767604e-05,6.022326368545629e-05,-0.3653083091539391,7.535945426296845e-09,1.088960064476983
MHAR,22,INTC,HARX,rolling,836,7.535945426296845e-09,8.680982332833563e-05,6.195672482306436e-05,-0.2537726163628262,7.535945426296845e-09,1.0
MHAR,22,INTC,Lasso,rolling,836,8.817992719070852e-09,9.390416774068578e-05,7.38883587657439e-05,-0.4670697805053772,7.535945426296845e-09,1.1701242803988832
MHAR,22,INTC,LevHAR,rolling,837,7.944831056629002e-09,8.913378179247755e-05,5.9435807757306026e-05,-0.3227160572412149,7.535945426296845e-09,1.0542580402593338
MHAR,22,INTC,LogHAR,rolling,836,6.429487905772637e-09,8.018408760952909e-05,5.603128152136127e-05,-0.06968872749055044,7.535945426296845e-09,0.8531760173497009
MHAR,22,INTC,NN1,fixed,836,5.507118475362264e-09,7.420996210322617e-05,4.789674477618142e-05,0.08376800137365747,7.535945426296845e-09,0.7307800367217435
MHAR,22,INTC,NN1_1,fixed,836,6.022691461076397e-09,7.760600145012239e-05,5.135063609784525e-05,-0.0020090650272133193,7.535945426296845e-09,0.7991952064912896
MHAR,22,INTC,NN2,fixed,836,7.836416428139414e-09,8.852353601240415e-05,5.134227430228992e-05,-0.3037626697417606,7.535945426296845e-09,1.0398717061822222
MHAR,22,INTC,NN2_1,fixed,836,3.490868189762525e-08,0.000186838652044017,5.308291913480312e-05,-4.807837896999017,7.535945426296845e-09,4.632289636255943
MHAR,22,INTC,NN3,fixed,836,5.7926893289398025e-09,7.610971901761168e-05,4.894201099376831e-05,0.03625692001716507,7.535945426296845e-09,0.7686745326904952
MHAR,22,INTC,NN3_1,fixed,836,6.13125243338458e-09,7.830231435522567e-05,5.114296228036412e-05,-0.020070604301470896,7.535945426296845e-09,0.8136009600055544
MHAR,22,INTC,NN4,fixed,836,6.076656741130007e-09,7.795291361539996e-05,5.11182661085963e-05,-0.010987393098627507,7.535945426296845e-09,0.8063562562336746
MHAR,22,INTC,NN4_1,fixed,836,6.398949903332629e-09,7.999343662659224e-05,5.163885220880813e-05,-0.06460804961248412,7.535945426296845e-09,0.8491237053022378
MHAR,22,INTC,PostLasso,rolling,836,7.862816281185373e-09,8.867252269550795e-05,6.469047576615544e-05,-0.3081548741637201,7.535945426296845e-09,1.0433748967644996
MHAR,22,INTC,RandomForest,rolling,836,8.560875218134613e-09,9.252499780132184e-05,5.9287048635327634e-05,-0.4242925490333187,7.535945426296845e-09,1.1360054689702572
MHAR,22,INTC,Ridge,rolling,836,7.883053263786462e-09,8.878656015291089e-05,6.486066157676852e-05,-0.31152174761990503,7.535945426296845e-09,1.0460602907603838
MHAR,22,INTC,SHAR,rolling,836,7.102274884312873e-09,8.427499560553458e-05,6.030858617676734e-05,-0.18162184836955064,7.535945426296845e-09,0.9424530676044084
MHAR,22,JNJ,AdaptiveLasso,rolling,825,2.0021057856979956e-08,0.00014149578741778836,6.135006027000847e-05,-0.005741878977949089,4.188799126288124e-08,0.47796653058227406
MHAR,22,JNJ,Bagging,rolling,825,2.4816442856920158e-08,0.00015753235495262602,5.946858324750888e-05,-0.24663422116660683,4.188799126288124e-08,0.5924476707698104
MHAR,22,JNJ,ElasticNet,rolling,825,2.005887627153118e-08,0.00014162936232127568,6.0819289639976115e-05,-0.0076416568809158925,4.188799126288124e-08,0.47886937680170444
MHAR,22,JNJ,GradientBoosting,rolling,825,2.0594931849441788e-08,0.00014350934411891717,5.879478105016888e-05,-0.03456998144876433,4.188799126288124e-08,0.4916667337947009
MHAR,22,JNJ,HAR,rolling,825,4.188799126288124e-08,0.0002046655595425895,6.957965839155657e-05,-1.104209844469072,4.188799126288124e-08,1.0
MHAR,22,JNJ,HARQ,rolling,825,2.5285292400998197e-08,0.0001590134975434419,6.0543903796081086e-05,-0.27018650420716583,4.188799126288124e-08,0.6036406053064804
MHAR,22,JNJ,HARX,rolling,825,4.188799126288124e-08,0.0002046655595425895,6.957965839155657e-05,-1.104209844469072,4.188799126288124e-08,1.0
MHAR,22,JNJ,Lasso,rolling,825,2.0031464644317798e-08,0.00014153255683523066,6.190049972522634e-05,-0.006264655642701289,4.188799126288124e-08,0.47821497380010547
MHAR,22,JNJ,LevHAR,rolling,825,3.2633361027294556e-08,0.0001806470620499945,6.63410850206527e-05,-0.6393108731522239,4.188799126288124e-08,0.7790624482920093
MHAR,22,JNJ,LogHAR,rolling,825,2.510293501063765e-08,0.00015843905771822063,5.5231828224070456e-05,-0.26102592609301856,4.188799126288124e-08,0.5992871525659061
MHAR,22,JNJ,NN1,fixed,825,2.1235646415633875e-08,0.00014572455666645164,4.6317402855621255e-05,-0.0667557668500045,4.188799126288124e-08,0.5069626347647684
MHAR,22,JNJ,NN1_1,fixed,825,2.2949780968518912e-08,0.00015149185116209688,4.599912509881215e-05,-0.152863949462273,4.188799126288124e-08,0.5478844956897159
MHAR,22,JNJ,NN2,fixed,825,2.1221773149450057e-08,0.00014567694789996823,4.635524720813489e-05,-0.06605885438419246,4.188799126288124e-08,0.5066314356366759
MHAR,22,JNJ,NN2_1,fixed,825,2.1585128067593744e-08,0.00014691878051356725,4.5894325568602335e-05,-0.08431169900010804,4.188799126288124e-08,0.5153058768593007
MHAR,22,JNJ,NN3,fixed,825,2.2078046704784622e-08,0.00014858683220522813,4.8117712485920286e-05,-0.10907307374328967,4.188799126288124e-08,0.5270734174438423
MHAR,22,JNJ,NN3_1,fixed,825,2.099756341122391e-08,0.00014490536018803415,4.5713563214515296e-05,-0.05479585694322053,4.188799126288124e-08,0.501278833817719
MHAR,22,JNJ,NN4,fixed,825,2.2791905684999455e-08,0.00015096988337082152,4.687267451798991e-05,-0.14493321046609764,4.188799126288124e-08,0.5441155089524751
MHAR,22,JNJ,NN4_1,fixed,825,2.1939914126933577e-08,0.00014812128181640065,4.722341960880248e-05,-0.10213409382582528,4.188799126288124e-08,0.5237757520823273
MHAR,22,JNJ,PostLasso,rolling,825,2.5980603969535437e-08,0.00016118499920754237,6.312040719925407e-05,-0.30511492649190286,4.188799126288124e-08,0.6202399109206741
MHAR,22,JNJ,RandomForest,rolling,825,2.3586867418067073e-08,0.00015358016609597435,5.8350946495652025e-05,-0.18486747931654457,4.188799126288124e-08,0.5630937819395607
MHAR,22,JNJ,Ridge,rolling,825,4.144759977052826e-08,0.00020358683594606076,6.548262677627901e-05,-1.0820871289677747,4.188799126288124e-08,0.9894864499567629
MHAR,22,JNJ,SHAR,rolling,825,4.3079513654889737e-08,0.00020755604942976184,6.974698888739842e-05,-1.1640650218499786,4.188799126288124e-08,1.0284454411893549
