dataset,horizon,benchmark_row,AdaptiveLasso,AdaptiveLasso_dm_reject_10pct_share,Bagging,Bagging_dm_reject_10pct_share,ElasticNet,ElasticNet_dm_reject_10pct_share,GradientBoosting,GradientBoosting_dm_reject_10pct_share,HAR,HAR_dm_reject_10pct_share,HARQ,HARQ_dm_reject_10pct_share,HARX,HARX_dm_reject_10pct_share,Lasso,Lasso_dm_reject_10pct_share,LevHAR,LevHAR_dm_reject_10pct_share,LogHAR,LogHAR_dm_reject_10pct_share,NN1,NN1_dm_reject_10pct_share,NN1_1,NN1_1_dm_reject_10pct_share,NN2,NN2_dm_reject_10pct_share,NN2_1,NN2_1_dm_reject_10pct_share,NN3,NN3_dm_reject_10pct_share,NN3_1,NN3_1_dm_reject_10pct_share,NN4,NN4_dm_reject_10pct_share,NN4_1,NN4_1_dm_reject_10pct_share,PostLasso,PostLasso_dm_reject_10pct_share,RandomForest,RandomForest_dm_reject_10pct_share,Ridge,Ridge_dm_reject_10pct_share,SHAR,SHAR_dm_reject_10pct_share
MHAR,1,AdaptiveLasso,1.0,0.0,1.0023491245239733,0.3333333333333333,0.9864793423086905,0.3333333333333333,0.9702798677137846,0.0,0.9771408083546379,1.0,1.035093770708781,0.6666666666666666,0.9771408083546379,1.0,0.9885919499649086,0.3333333333333333,1.0752913059256173,0.6666666666666666,0.8837136599952422,0.6666666666666666,0.9405407242053081,0.6666666666666666,0.9963659548708058,0.3333333333333333,0.9289995685931923,0.6666666666666666,0.9258445895438959,0.3333333333333333,0.9919588069595843,0.3333333333333333,0.9450738929063682,0.6666666666666666,1.0012465025457362,0.3333333333333333,0.9680255276721018,0.6666666666666666,0.982564665196581,0.3333333333333333,0.9277993828228114,0.6666666666666666,0.9755548397312156,0.6666666666666666,0.9337736330791285,0.6666666666666666
MHAR,1,Bagging,1.0035287563807263,0.0,1.0,0.0,0.9871751729243128,0.0,0.9720223343436115,0.0,0.9794326598760194,0.0,1.0281148443422738,0.0,0.9794326598760194,0.0,0.9908169046661145,0.0,1.065451742659892,0.0,0.8872848011974769,0.6666666666666666,0.9444610977082736,0.0,0.999366014796137,0.0,0.93067727252247,0.0,0.9297495132918739,0.0,0.9906381353809185,0.0,0.9464732412556506,0.3333333333333333,0.9990513826287316,0.0,0.9650516025651829,0.3333333333333333,0.9848133197656175,0.0,0.9306830225090174,0.3333333333333333,0.977192453140041,0.0,0.9368192310540605,0.0
MHAR,1,ElasticNet,1.0154379924112202,0.3333333333333333,1.0148772106859323,0.0,1.0,0.0,0.9847394888924375,0.3333333333333333,0.9913170626928774,0.3333333333333333,1.0458172605306735,0.0,0.9913170626928774,0.3333333333333333,1.002955269303898,0.3333333333333333,1.0851792981440156,0.0,0.8974036070486737,1.0,0.9551820093620318,0.3333333333333333,1.0104959067065664,0.0,0.9421939912785325,0.6666666666666666,0.940008481460541,0.6666666666666666,1.0044480235012239,0.0,0.9588190485517872,0.3333333333333333,1.0135758151598544,0.0,0.9802856755531341,0.3333333333333333,0.9967807517973437,0.3333333333333333,0.9418327456656718,0.3333333333333333,0.9893685197842026,0.3333333333333333,0.9475484342707478,0.6666666666666666
MHAR,1,GradientBoosting,1.0315526738160627,0.0,1.0320976388238223,0.0,1.0170665451818117,0.0,1.0,0.0,1.0079704904500282,0.0,1.0642888508388466,0.0,1.0079704904500282,0.0,1.0196775178053386,0.0,1.1047446241470602,0.0,0.9119412528227177,1.0,0.9706092451596303,0.0,1.0287448299600062,0.0,0.9581865880244708,0.0,0.9557599852856549,0.0,1.0221772242262963,0.0,0.9741379979939412,0.0,1.0313007185392915,0.0,0.9959584545708863,0.3333333333333333,1.0135597213838183,0.0,0.95705464081133,0.0,1.0061424376367476,0.0,0.9637310301162413,0.3333333333333333
MHAR,1,HAR,1.0240003707686178,0.0,1.0251582756219477,0.0,1.009233790106527,0.0,0.9935495416489273,0.0,1.0,0.0,1.0577514861225314,0.0,1.0,0.0,1.0117705874619332,0.0,1.0983265969333738,0.3333333333333333,0.9048302132070303,0.6666666666666666,0.9630522586057019,0.0,1.0191237507125688,0.0,0.9505920722675288,0.6666666666666666,0.9477282509314281,0.3333333333333333,1.0143111067391737,0.0,0.9674762011954678,0.3333333333333333,1.0237881544643912,0.0,0.9904452422982111,0.3333333333333333,1.0055274504356857,0.0,0.9498845765076385,0.3333333333333333,0.9982243494165849,0.3333333333333333,0.9555885998230776,0.3333333333333333
MHAR,1,HARQ,0.9831035246259091,0.0,0.9756685855665581,0.0,0.9652207116984961,0.0,0.9510813164019325,0.0,0.958737684082151,0.0,1.0,0.0,0.958737684082151,0.0,0.9698135858899904,0.0,1.0345448127873111,0.0,0.8695430354131356,0.3333333333333333,0.9256561213500234,0.0,0.978740782733095,0.0,0.910675434071554,0.0,0.9112858580152335,0.0,0.9672435680889561,0.0,0.9258932009038835,0.3333333333333333,0.9748627573124864,0.0,0.9410580469034443,0.3333333333333333,0.9639675176788671,0.0,0.911482736202346,0.0,0.9561055704550867,0.0,0.9176163557977733,0.0
MHAR,1,HARX,1.0240003707686178,0.0,1.0251582756219477,0.0,1.009233790106527,0.0,0.9935495416489273,0.0,1.0,0.0,1.0577514861225314,0.0,1.0,0.0,1.0117705874619332,0.0,1.0983265969333738,0.3333333333333333,0.9048302132070303,0.6666666666666666,0.9630522586057019,0.0,1.0191237507125688,0.0,0.9505920722675288,0.6666666666666666,0.9477282509314281,0.3333333333333333,1.0143111067391737,0.0,0.9674762011954678,0.3333333333333333,1.0237881544643912,0.0,0.9904452422982111,0.3333333333333333,1.0055274504356857,0.0,0.9498845765076385,0.3333333333333333,0.9982243494165849,0.3333333333333333,0.9555885998230776,0.3333333333333333
MHAR,1,Lasso,1.0120512299893243,0.3333333333333333,1.0130971823907304,0.0,0.9974777214789229,0.3333333333333333,0.9818586678260125,0.0,0.9883822591283158,1.0,1.0452167706038769,0.6666666666666666,0.9883822591283158,1.0,1.0,0.0,1.0852581846461797,0.6666666666666666,0.8943176626688641,0.6666666666666666,0.9518628803094639,0.3333333333333333,1.007435639560447,0.0,0.9395469275888662,0.6666666666666666,0.936775833708937,0.3333333333333333,1.0024825200257725,0.3333333333333333,0.9561277438574672,0.3333333333333333,1.011801521648964,0.0,0.9786707389820181,0.3333333333333333,0.9938468858431468,0.3333333333333333,0.9388140289096668,0.3333333333333333,0.9866193559120401,1.0,0.9445440460877782,1.0
MHAR,1,LevHAR,0.9546905595210178,0.3333333333333333,0.9454657451400762,0.0,0.9363803618000827,0.3333333333333333,0.9230166741212088,0.3333333333333333,0.9306397272646517,0.3333333333333333,0.9674768370403193,0.0,0.9306397272646517,0.3333333333333333,0.9413580818079258,0.3333333333333333,1.0,0.0,0.8445688126430507,0.6666666666666666,0.8991108096230663,0.3333333333333333,0.9502920682249208,0.0,0.8838154530106723,0.3333333333333333,0.8851720146514528,0.3333333333333333,0.9376527282445554,0.0,0.8984727233487786,0.6666666666666666,0.9447406211674524,0.0,0.9116767780831693,0.3333333333333333,0.9356973580601456,0.3333333333333333,0.8850080802680479,0.6666666666666666,0.9278629533761062,0.3333333333333333,0.8910182878059363,0.3333333333333333
MHAR,1,LogHAR,1.1317874182298413,0.0,1.1350817688344772,0.0,1.1165628457630474,0.0,1.0985602698934462,0.0,1.105806664074837,0.0,1.1727002814605985,0.0,1.105806664074837,0.0,1.1188238448323615,0.0,1.2185527012373123,0.0,1.0,0.0,1.064299823524182,0.0,1.1270261444547762,0.0,1.0513574711168843,0.0,1.0474726020055287,0.0,1.1229155295296678,0.0,1.0699195556822112,0.0,1.1336320315165886,0.0,1.0966533306453528,0.0,1.1119430510354071,0.0,1.0500467839122891,0.0,1.104072216860513,0.0,1.0564946761743261,0.0
